分析标的,证券代码,分析时间,HV20,HV60,卖五深度(手),买五深度(手),流动性评估,所属行业,行业相关性,今日主力净流入(万元),近一周主力净流入(万元),扣非净利润,资金流向饼图
飞天诚信,300386,2026-01-19 16:57:57,41.25%,34.21%,75700.0,95500.0,充裕,软件开发,nan,206.95,-10216.93,-9020.65万 (2024),data\300386_飞天诚信\fund_flow_pie_300386_20260119.png
