分析标的,证券代码,分析时间,HV20,HV60,卖五深度(手),买五深度(手),流动性评估,所属行业,行业相关性,今日主力净流入(万元),近一周主力净流入(万元),扣非净利润,资金流向饼图
大众交通,600611,2026-01-19 16:58:06,42.58%,33.46%,1305500.0,3991800.0,充裕,铁路公路,nan,4860.02,-21846.93,-1.67亿 (2024),data\600611_大众交通\fund_flow_pie_600611_20260119.png
