分析标的,证券代码,分析时间,HV20,HV60,卖五深度(手),买五深度(手),流动性评估,所属行业,行业相关性,今日主力净流入(万元),近一周主力净流入(万元),扣非净利润,资金流向饼图
金种子酒,600199,2026-01-19 16:58:20,10.53%,18.79%,338700.0,931700.0,充裕,酿酒行业,nan,-1825.61,-4843.74,-2.67亿 (2024),data\600199_金种子酒\fund_flow_pie_600199_20260119.png
