分析标的,证券代码,分析时间,HV20,HV60,卖五深度(手),买五深度(手),流动性评估,所属行业,行业相关性,今日主力净流入(万元),近一周主力净流入(万元),扣非净利润,资金流向饼图
华东重机,002685,2026-01-19 16:58:01,24.84%,35.16%,1474200.0,1210200.0,充裕,通用设备,nan,-3243.94,-7340.52,-1.39亿 (2024),data\002685_华东重机\fund_flow_pie_002685_20260119.png
