分析标的,证券代码,分析时间,HV20,HV60,卖五深度(手),买五深度(手),流动性评估,所属行业,行业相关性,今日主力净流入(万元),近一周主力净流入(万元),扣非净利润,资金流向饼图
旋极信息,300324,2026-01-19 16:57:26,50.16%,45.39%,1573600.0,5465700.0,充裕,互联网服务,nan,-1525.16,-9950.88,-2.87亿 (2024),data\300324_旋极信息\fund_flow_pie_300324_20260119.png
