分析标的,证券代码,分析时间,HV20,HV60,卖五深度(手),买五深度(手),流动性评估,所属行业,行业相关性,今日主力净流入(万元),近一周主力净流入(万元),扣非净利润,资金流向饼图
中超控股,002471,2026-01-19 16:57:22,111.31%,80.54%,3454600.0,3010600.0,充裕,电网设备,nan,122.54,-13949.30,-4407.35万 (2024),data\002471_中超控股\fund_flow_pie_002471_20260119.png
