分析标的,证券代码,分析时间,HV20,HV60,卖五深度(手),买五深度(手),流动性评估,所属行业,行业相关性,今日主力净流入(万元),近一周主力净流入(万元),扣非净利润,资金流向饼图
榕基软件,002474,2026-01-19 16:57:52,43.45%,84.88%,506600.0,352500.0,充裕,互联网服务,nan,1436.94,-403.34,-9291.28万 (2024),data\002474_榕基软件\fund_flow_pie_002474_20260119.png
